emp_id,first_name,last_name,dob,addr1,addr2,city,latitude,longitude,state,zip,home_phone,mobile,pager,home_email,job_title,hire_date,work_phone,work_email,reports_to,dept_num,office_number
755,Jessica,Carr,2/19/1966,1 Holmberg Junction,,Roanoke,37.2742,-79.9579,VA,24024,1-(540)374-7306,1-(505)419-6011,,,Web Developer III,3/23/2012,1-(202)664-7118,Jessica.Carr@foo.com,1,2,830
756,Lillian,Gonzales,11/20/1961,4 Ridgeway Place,,Boulder,40.0878,-105.3735,CO,80310,1-(303)177-4493,1-(517)208-6702,,,Graphic Designer,4/16/2011,1-(267)981-4587,Lillian.Gonzales@foo.com,2,3,759
757,Denise,Myers,6/4/1967,52 Randy Pass,Floor 2,Davenport,41.613,-90.6063,IA,52809,1-(563)354-6310,1-(202)505-1512,,,Statistician I,11/15/2007,1-(952)181-7423,Denise.Myers@foo.com,3,4,788
758,Joyce,Simpson,5/1/1953,92589 Green Ridge Pass,,Indianapolis,39.7795,-86.1328,IN,46295,1-(317)858-5414,1-(530)163-1407,,,VP Marketing,1/9/2010,1-(626)555-5566,Joyce.Simpson@foo.com,4,5,991
759,Diana,Romero,8/19/1956,83 Badeau Way,,Austin,30.4501,-97.4865,TX,78715,1-(512)610-5712,1-(559)881-9228,,,Human Resources Manager,2/26/2006,1-(501)829-8777,Diana.Romero@foo.com,1,2,973
760,Melissa,Mcdonald,2/8/1951,1 Eastlawn Street,,Buffalo,42.7684,-78.8871,NY,14233,1-(716)783-5404,1-(205)598-7805,,,Actuary,8/9/2013,1-(720)273-0797,Melissa.Mcdonald@foo.com,3,3,789
761,Barbara,Bell,10/10/1957,3 Dennis Way,#1,Saint Louis,38.6171,-90.4504,MO,63131,1-(314)593-3108,1-(217)323-4364,,,Teacher,9/9/2010,1-(808)841-1431,Barbara.Bell@foo.com,3,2,799
762,Joyce,Moreno,1/8/1969,9621 Dixon Way,,El Paso,31.6948,-106.3,TX,79984,1-(915)522-0324,1-(517)674-8886,,,VP Marketing,10/18/2015,1-(423)329-6109,Joyce.Moreno@foo.com,4,3,801
763,Frank,Stone,9/22/1991,80 2nd Pass,#2,Albuquerque,35.0443,-106.6729,NM,87180,1-(505)441-6980,1-(508)582-9301,,,Product Engineer,8/27/2015,1-(212)777-5835,Frank.Stone@foo.com,5,5,989
764,Russell,Gonzales,10/5/1966,111 Orin Junction,,Phoenix,33.5082,-112.1011,AZ,85015,1-(480)470-8150,1-(619)499-6943,,,Analyst Programmer,9/10/2009,1-(781)553-8601,Russell.Gonzales@foo.com,4,2,809
765,Ernest,Turner,5/16/1973,5194 Southridge Trail,,Santa Ana,33.754,-117.7919,CA,92705,1-(213)527-6940,1-(813)496-5422,,,Biostatistician IV,9/21/2009,1-(561)541-2296,Ernest.Turner@foo.com,5,2,955
766,Carl,Watson,5/14/1982,00 Blackbird Plaza,Apt. C,Mobile,30.671,-88.1267,AL,36616,1-(251)261-9857,1-(808)108-0608,,,Senior Cost Accountant,9/19/2008,1-(707)787-3077,Carl.Watson@foo.com,3,5,957
767,Thomas,Sims,8/16/1952,71807 Northport Avenue,#2,Buffalo,42.8614,-78.8206,NY,14210,1-(716)239-3214,,,,Editor,5/18/2007,1-(765)797-0374,Thomas.Sims@foo.com,5,1,897
768,Keith,Hughes,11/16/1978,578 Blue Bill Park Point,Apt. B,Raleigh,35.7977,-78.6253,NC,27621,1-(919)945-9142,1-(571)555-8920,,,Software Test Engineer IV,6/18/2006,1-(936)595-9909,Keith.Hughes@foo.com,5,5,855
769,Kathleen,Kelley,10/28/1992,3763 Melody Way,#2,Orlando,28.4522,-81.4678,FL,32819,1-(941)772-0916,1-(941)268-7984,,,Structural Engineer,10/10/2013,1-(952)996-0644,Kathleen.Kelley@foo.com,5,4,841
770,Jean,Weaver,12/16/1952,5087 South Way,,Des Moines,41.6727,-93.5722,IA,50362,1-(515)450-9208,1-(817)850-9273,,,Research Assistant I,11/11/2007,1-(920)255-3586,Jean.Weaver@foo.com,1,2,800
771,Karen,Arnold,2/20/1985,0957 Debra Alley,,New Haven,41.3657,-72.9275,CT,6533,1-(203)312-4247,1-(830)806-1443,,,Media Manager III,8/13/2013,1-(213)308-6506,Karen.Arnold@foo.com,2,5,833
772,Walter,Howell,5/15/1974,79783 Westerfield Center,,San Diego,33.0169,-116.846,CA,92170,1-(619)149-6122,1-(918)160-2393,,,GIS Technical Architect,6/28/2011,1-(916)435-7633,Walter.Howell@foo.com,2,3,775
773,Daniel,Duncan,10/26/1971,1 Riverside Avenue,,Corpus Christi,27.8458,-97.596,TX,78410,1-(361)408-2667,1-(413)955-9349,,,Financial Advisor,11/12/2009,1-(901)199-6928,Daniel.Duncan@foo.com,3,3,986
774,Earl,Howell,4/8/1965,313 Arrowood Terrace,Apt. A,Santa Barbara,34.4329,-119.8371,CA,93106,1-(805)439-8661,1-(202)847-6909,,,Automation Specialist IV,9/11/2007,1-(480)512-0801,Earl.Howell@foo.com,2,4,828
775,Judy,Ellis,6/4/1967,33 Bowman Lane,,Amarillo,35.4015,-101.8951,TX,79171,1-(806)914-5291,1-(865)561-8558,,,Environmental Specialist,1/9/2008,1-(815)668-2110,Judy.Ellis@foo.com,2,4,810
776,Doris,Holmes,5/14/1953,9 Nobel Lane,,Denver,39.734,-105.0259,CO,80204,1-(720)603-1365,1-(719)317-4272,,,Web Designer III,5/28/2011,1-(360)104-1055,Doris.Holmes@foo.com,4,4,819
777,Pamela,Welch,7/14/1966,30293 Lakewood Gardens Point,,Atlanta,33.8444,-84.474,GA,30351,1-(404)841-7628,1-(559)498-3759,,,Professor,2/19/2009,1-(317)504-9165,Pamela.Welch@foo.com,1,3,996
778,Joan,Snyder,1/18/1962,9 Old Gate Parkway,,Merrifield,38.8318,-77.2888,VA,22119,1-(571)644-8254,1-(757)371-3765,,,Nurse Practicioner,3/20/2008,1-(256)280-2982,Joan.Snyder@foo.com,5,5,902
779,Todd,Romero,3/29/1957,45 Jenna Lane,Apt. C,Huntington,38.4134,-82.2774,WV,25775,1-(304)750-0564,1-(415)176-7119,,,Recruiter,2/9/2007,1-(651)288-9041,Todd.Romero@foo.com,4,1,841
780,Mildred,Parker,11/6/1986,050 Vernon Alley,,Tucson,32.2519,-110.82,AZ,85715,1-(520)139-1380,,,,Legal Assistant,8/16/2009,1-(847)126-5779,Mildred.Parker@foo.com,3,2,820
781,Jacqueline,Bailey,1/6/1960,2 Johnson Trail,Suite 210,Seattle,47.4511,-122.353,WA,98166,1-(253)332-4210,1-(816)228-5021,,,Account Representative III,3/27/2015,1-(626)300-5303,Jacqueline.Bailey@foo.com,4,2,882
782,Jimmy,Powell,1/5/1976,247 Spohn Crossing,,Corpus Christi,27.777,-97.4632,TX,78475,1-(361)174-4520,1-(254)514-0852,,,Computer Systems Analyst IV,2/16/2015,1-(561)802-9685,Jimmy.Powell@foo.com,4,3,846
783,Scott,Andrews,8/2/1973,27172 Maple Wood Avenue,,Stockton,37.9577,-121.2897,CA,95298,1-(209)133-6131,1-(704)497-4379,,,Senior Quality Engineer,10/5/2013,1-(318)335-4797,Scott.Andrews@foo.com,3,2,808
784,Ernest,Hawkins,3/11/1958,61660 Mallory Terrace,#3,Oklahoma City,35.5514,-97.4075,OK,73124,1-(405)355-7330,1-(718)304-7104,,,Assistant Manager,5/22/2013,1-(414)175-9880,Ernest.Hawkins@foo.com,4,1,991
785,Janet,Watson,5/2/1985,15573 Village Green Trail,,Chicago,41.993,-87.7596,IL,60646,1-(847)605-9144,1-(915)455-2817,,,Recruiting Manager,8/23/2012,1-(215)249-5580,Janet.Watson@foo.com,5,2,801
786,Johnny,Berry,6/6/1975,7844 Grover Place,,Hartford,41.7918,-72.7188,CT,6145,1-(860)162-1263,1-(702)106-9879,,,Web Developer III,4/13/2007,1-(415)175-3137,Johnny.Berry@foo.com,4,1,827
787,Steven,Montgomery,12/6/1959,2547 Mcbride Junction,,Los Angeles,33.7866,-118.2987,CA,90030,1-(213)169-6021,1-(909)435-0949,,,Chemical Engineer,3/16/2014,1-(619)123-8337,Steven.Montgomery@foo.com,2,5,973
788,Keith,Alexander,12/21/1952,2 Truax Park,,Milwaukee,43.0685,-87.9715,WI,53210,1-(262)558-7289,1-(757)839-0393,,,Civil Engineer,7/10/2008,1-(201)996-8178,Keith.Alexander@foo.com,1,2,896
789,Patricia,Freeman,11/2/1979,49 Northridge Circle,,Kansas City,39.116,-94.764,KS,66112,1-(913)396-1358,1-(202)599-2109,,,Software Test Engineer III,6/2/2013,1-(402)632-7951,Patricia.Freeman@foo.com,2,3,925
790,Lisa,Mitchell,8/31/1970,13888 Hudson Parkway,,Fort Worth,32.7714,-97.2915,TX,76198,1-(682)932-5002,1-(210)345-6884,,,Business Systems Development Analyst,11/4/2006,1-(602)685-2915,Lisa.Mitchell@foo.com,4,3,937
791,Judy,Crawford,6/18/1990,5 Declaration Trail,Apt. A,Buffalo,42.8614,-78.8206,NY,14210,1-(716)692-9836,1-(410)334-6550,,,Health Coach III,11/29/2012,1-(336)169-8669,Judy.Crawford@foo.com,5,1,834
792,Anne,Watson,10/5/1956,947 Kim Road,,Knoxville,36.032,-83.8021,TN,37924,1-(865)754-2825,1-(916)813-4445,,,Analyst Programmer,8/24/2006,1-(678)935-9876,Anne.Watson@foo.com,5,4,887
793,Albert,Brooks,12/14/1991,9656 Hovde Parkway,Apt. A,Glendale,33.2765,-112.1872,AZ,85311,1-(602)708-2367,1-(412)255-4913,,,VP Marketing,5/12/2013,1-(720)866-5480,Albert.Brooks@foo.com,1,1,965
794,Gregory,Thomas,11/22/1967,6762 Buena Vista Junction,,Omaha,41.2064,-95.9953,NE,68117,1-(402)358-4638,1-(951)674-8671,,,Technical Writer,9/29/2015,1-(281)120-3135,Gregory.Thomas@foo.com,5,4,804
795,Judith,Sanders,1/8/1979,92 Coolidge Terrace,#3,Charleston,38.354,-81.6394,WV,25389,1-(304)223-5568,1-(212)104-8884,,,Accounting Assistant II,10/6/2011,1-(314)497-1975,Judith.Sanders@foo.com,3,2,972
796,Frank,Cunningham,12/8/1963,8 Sunbrook Hill,,Baltimore,39.2856,-76.6899,MD,21229,1-(410)382-9376,1-(612)916-3504,,,Editor,10/8/2010,1-(915)643-8887,Frank.Cunningham@foo.com,4,3,826
797,Roger,Stone,7/19/1954,617 Hollow Ridge Terrace,,Austin,30.3264,-97.7713,TX,78778,1-(512)777-7827,,,,Senior Developer,4/5/2007,1-(843)417-8355,Roger.Stone@foo.com,1,2,914
798,Jonathan,Carter,10/14/1987,56 Burrows Court,,Denver,39.7388,-104.4083,CO,80255,1-(303)631-8564,1-(773)710-1470,,,Design Engineer,10/20/2012,1-(713)720-4616,Jonathan.Carter@foo.com,5,5,998
799,Harry,Simmons,2/10/1974,2725 Forest Dale Court,,Tucson,32.2691,-110.9845,AZ,85705,1-(520)511-0364,1-(508)929-9573,,,Structural Engineer,7/2/2008,1-(336)682-9140,Harry.Simmons@foo.com,1,4,920
800,Maria,Stanley,9/4/1960,4 Clyde Gallagher Place,,Atlanta,33.8932,-84.2539,GA,30340,1-(678)635-6520,,,,Assistant Manager,10/22/2013,1-(516)290-0772,Maria.Stanley@foo.com,1,3,801
801,Pamela,Scott,1/26/1963,7150 Ridgeview Way,Suite 210,Boise,43.4599,-116.244,ID,83711,1-(208)894-9282,1-(215)338-0471,1-(303)138-1129,,Executive Secretary,8/25/2010,1-(562)161-5499,Pamela.Scott@foo.com,4,5,803
802,Douglas,Johnston,2/8/1983,91433 Logan Circle,Floor 2,Dallas,32.7673,-96.7776,TX,75310,1-(214)411-0542,1-(818)652-9573,,,Editor,8/26/2006,1-(804)133-6440,Douglas.Johnston@foo.com,4,4,981
803,Louis,Sanders,12/1/1974,19087 Grasskamp Way,,Florence,34.1231,-79.6893,SC,29505,1-(843)839-1163,1-(513)285-1197,,,Mechanical Systems Engineer,10/23/2015,1-(754)190-4593,Louis.Sanders@foo.com,4,5,988
804,Jacqueline,Reyes,12/3/1951,20 Mcbride Park,,Naples,26.2626,-81.8071,FL,33963,1-(239)706-6391,1-(361)181-6867,,,Media Manager II,10/11/2012,1-(214)458-4473,Jacqueline.Reyes@foo.com,2,4,926
805,Donna,Morrison,3/15/1990,7723 Summit Junction,#3,Albany,42.6149,-73.9708,NY,12255,1-(518)746-3767,1-(208)181-3304,,,Actuary,5/30/2013,1-(518)717-9034,Donna.Morrison@foo.com,3,5,904
806,Harry,Miller,5/8/1982,275 Loeprich Terrace,,Huntington Beach,33.6773,-118.0051,CA,92648,1-(562)323-8554,1-(757)929-1775,,,Physical Therapy Assistant,6/7/2008,1-(518)662-0419,Harry.Miller@foo.com,1,1,966
807,George,Kennedy,7/27/1966,78635 6th Center,,Hartford,41.7691,-72.701,CT,6105,1-(860)566-2627,1-(916)887-0315,,,Project Manager,11/5/2015,1-(610)756-3651,George.Kennedy@foo.com,4,2,814
808,Annie,Little,11/10/1987,1 Meadow Vale Way,#1,Austin,30.3752,-97.9007,TX,78732,1-(512)205-8820,1-(202)604-0459,,,Chief Design Engineer,4/3/2009,1-(210)274-6195,Annie.Little@foo.com,1,5,959
809,Keith,Lawson,5/2/1964,84249 Mifflin Trail,,West Palm Beach,26.67,-80.0582,FL,33405,1-(561)485-5859,1-(903)958-7539,,,Administrative Officer,10/27/2011,1-(904)914-8165,Keith.Lawson@foo.com,4,2,887
810,Judy,Alvarez,1/28/1958,40 Rutledge Place,,Hampton,37.0318,-76.3199,VA,23663,1-(757)726-2117,,,,Developer I,4/24/2009,1-(214)376-2390,Judy.Alvarez@foo.com,4,3,875
811,Robin,Marshall,11/29/1991,28815 Namekagon Avenue,,Kansas City,38.9621,-94.5959,MO,64114,1-(816)813-0657,1-(414)448-7605,,,Executive Secretary,12/30/2011,1-(785)738-9237,Robin.Marshall@foo.com,1,4,826
812,Denise,Knight,11/22/1953,2 Mariners Cove Circle,,Fort Worth,32.6796,-97.3336,TX,76115,1-(817)920-0217,1-(520)178-2805,,,Nurse,1/24/2010,1-(706)673-1399,Denise.Knight@foo.com,5,5,830
813,Shawn,Edwards,7/13/1990,79399 Sunbrook Point,,Las Vegas,36.1693,-115.2828,NV,89145,1-(702)618-4763,1-(520)624-8706,,,Actuary,8/3/2015,1-(614)472-5718,Shawn.Edwards@foo.com,4,1,976
814,Jeffrey,Ray,2/12/1979,7 Spohn Road,,Norfolk,36.9312,-76.2397,VA,23514,1-(757)437-1780,1-(608)983-7879,,,Librarian,7/16/2011,1-(605)129-2017,Jeffrey.Ray@foo.com,1,3,964
815,Betty,Lynch,11/20/1966,51 Del Mar Junction,,Toledo,41.6868,-83.4394,OH,43635,1-(419)967-5891,1-(719)542-8113,,,Structural Analysis Engineer,9/23/2013,1-(262)527-4087,Betty.Lynch@foo.com,3,4,882
816,Robert,Powell,5/10/1960,88 Bobwhite Hill,,Duluth,46.8147,-92.1998,MN,55811,1-(218)651-5842,,,,Accountant I,2/3/2008,1-(832)381-3816,Robert.Powell@foo.com,1,4,964
817,Melissa,Fernandez,12/9/1971,73 Rockefeller Terrace,,Wilmington,34.2651,-77.867,NC,28405,1-(910)744-3820,1-(816)988-2218,,,Sales Associate,12/12/2007,1-(805)933-8304,Melissa.Fernandez@foo.com,4,5,895
818,Donald,Ryan,1/13/1974,738 Mallory Drive,Suite 210,New York City,40.7069,-74.0082,NY,10270,1-(646)616-1922,1-(202)991-5898,,,Pharmacist,10/20/2012,1-(323)471-8696,Donald.Ryan@foo.com,1,2,825
819,Gregory,Cruz,11/26/1966,24127 Merry Park,,Bridgeport,41.3089,-73.3637,CT,6673,1-(203)971-6658,1-(215)449-2380,,,Information Systems Manager,7/6/2007,1-(918)941-2215,Gregory.Cruz@foo.com,2,3,934
820,Brandon,Berry,1/6/1983,316 Barby Lane,,Naples,26.2416,-81.8071,FL,34108,1-(941)137-2284,1-(540)214-3118,,,Desktop Support Technician,5/25/2012,1-(520)667-6546,Brandon.Berry@foo.com,3,4,849
821,Alice,Smith,7/5/1993,88472 Oak Valley Parkway,,Austin,30.4501,-97.4865,TX,78715,1-(512)930-6171,1-(301)207-1351,,,Office Assistant III,3/1/2009,1-(860)767-5297,Alice.Smith@foo.com,5,3,884
822,Jason,Chavez,2/17/1979,99 Melrose Pass,,Brooklyn,40.6451,-73.945,NY,11247,1-(212)336-8110,1-(213)709-6481,,,VP Quality Control,3/5/2012,1-(202)398-3492,Jason.Chavez@foo.com,1,4,826
823,Kevin,Stone,8/23/1966,65654 Johnson Crossing,,Saint Louis,38.6531,-90.2435,MO,63180,1-(314)102-1440,1-(540)700-9059,,,Marketing Assistant,5/11/2014,1-(508)248-2832,Kevin.Stone@foo.com,4,4,931
824,Helen,Burns,11/4/1979,8 Red Cloud Avenue,,North Port,27.0459,-82.2491,FL,34290,1-(941)144-0327,1-(858)971-9775,,,Pharmacist,5/15/2012,1-(971)518-6286,Helen.Burns@foo.com,5,1,927
825,Martha,Gonzales,12/2/1960,7 Moose Parkway,,Burbank,34.1869,-118.348,CA,91520,1-(818)623-2849,1-(952)607-0139,,,Speech Pathologist,4/30/2009,1-(214)787-4361,Martha.Gonzales@foo.com,4,4,834
826,Keith,Harris,4/20/1966,4985 Drewry Hill,,New Orleans,29.9686,-90.0646,LA,70116,1-(504)138-0038,1-(240)146-6144,,,Cost Accountant,9/21/2012,1-(602)450-0151,Keith.Harris@foo.com,1,3,967
827,Phillip,Willis,11/23/1956,8 Kenwood Drive,,Warren,41.2405,-80.8441,OH,44485,1-(330)210-0402,1-(315)266-5001,,,Financial Advisor,12/25/2011,1-(336)578-6119,Phillip.Willis@foo.com,4,5,890
828,Gerald,Carr,3/20/1965,4563 Fulton Place,,Wichita Falls,33.9995,-98.3938,TX,76305,1-(940)366-5113,1-(517)390-3418,,,Registered Nurse,1/25/2009,1-(570)611-4018,Gerald.Carr@foo.com,2,4,989
829,Jesse,Garcia,11/8/1956,0 Muir Alley,#1,Vancouver,45.8016,-122.5203,WA,98687,1-(360)475-7314,1-(404)898-0876,,,Social Worker,6/23/2006,1-(262)195-0608,Jesse.Garcia@foo.com,3,4,889
830,John,Campbell,7/25/1981,16700 Springs Plaza,,Anaheim,33.8359,-117.9086,CA,92805,1-(949)320-3330,1-(617)520-0425,,,General Manager,4/5/2015,1-(212)769-1904,John.Campbell@foo.com,3,2,985
831,Antonio,Elliott,11/6/1970,3159 Forest Run Trail,,Richmond,37.5535,-77.4604,VA,23277,1-(804)124-5884,1-(937)201-1467,,,Clinical Specialist,4/18/2008,1-(801)808-3272,Antonio.Elliott@foo.com,2,3,890
832,George,Gutierrez,8/5/1952,39 Columbus Circle,,Corpus Christi,27.8458,-97.596,TX,78410,1-(361)886-2743,1-(971)443-3865,,,Project Manager,2/8/2011,1-(574)310-7466,George.Gutierrez@foo.com,1,2,989
833,Eugene,Garrett,12/31/1966,265 Farmco Terrace,,New York City,40.7808,-73.9772,NY,10203,1-(212)742-5894,1-(816)559-3727,,,Account Coordinator,4/12/2015,1-(334)738-0205,Eugene.Garrett@foo.com,4,1,985
834,Jack,Johnson,9/2/1973,8 Basil Place,,Raleigh,35.7667,-78.6008,NC,27610,1-(919)682-2659,1-(215)817-1004,,,Web Developer IV,1/16/2014,1-(330)309-0100,Jack.Johnson@foo.com,2,4,924
835,Julie,Ruiz,1/18/1955,7632 Sullivan Hill,,Bozeman,45.7246,-111.1238,MT,59771,1-(406)875-1789,1-(915)743-6652,,,Executive Secretary,9/29/2007,1-(504)163-1324,Julie.Ruiz@foo.com,4,3,835
836,Christina,Pierce,10/21/1965,55 Northfield Trail,Suite 210,Memphis,35.0425,-90.0732,TN,38109,1-(901)104-1507,1-(804)716-5011,,,Information Systems Manager,4/25/2013,1-(678)975-6182,Christina.Pierce@foo.com,3,1,989
837,Linda,Simmons,7/3/1981,75143 Buena Vista Lane,Suite 210,Trenton,40.2805,-74.712,NJ,8650,1-(609)608-8326,1-(716)921-8716,,,Electrical Engineer,7/26/2011,1-(714)734-4358,Linda.Simmons@foo.com,2,4,915
838,Jessica,Young,3/30/1991,31200 Oneill Street,Apt. A,Durham,36.0218,-78.9478,NC,27705,1-(434)628-0772,1-(850)420-6349,,,Biostatistician III,3/24/2014,1-(323)911-6176,Jessica.Young@foo.com,5,2,912
839,Peter,Ruiz,7/2/1992,63 Cardinal Crossing,,Alhambra,33.7866,-118.2987,CA,91841,1-(626)600-5073,,,,Sales Representative,11/19/2012,1-(508)202-7529,Peter.Ruiz@foo.com,2,2,938
840,Harold,Thompson,1/18/1957,6 Mendota Center,,Murfreesboro,35.8596,-86.421,TN,37131,1-(615)381-9278,1-(858)775-8920,,,Tax Accountant,5/4/2009,1-(561)727-8899,Harold.Thompson@foo.com,5,3,881
841,Helen,Burton,2/1/1960,17 Oakridge Avenue,Floor 2,Virginia Beach,36.7978,-76.1759,VA,23464,1-(757)470-8770,1-(503)153-2306,,,Data Coordiator,11/30/2005,1-(703)448-8299,Helen.Burton@foo.com,1,4,952
842,Bruce,Diaz,2/22/1966,59 Warrior Drive,,Peoria,40.7442,-89.7184,IL,61651,1-(309)230-8138,1-(816)601-0591,,,Internal Auditor,7/7/2008,1-(516)474-4332,Bruce.Diaz@foo.com,4,4,851
843,Christine,Peterson,3/11/1960,440 Lakewood Gardens Way,,Cincinnati,39.1075,-84.5257,OH,45203,1-(513)636-6570,1-(847)748-4072,,,Structural Engineer,2/5/2012,1-(864)873-4596,Christine.Peterson@foo.com,4,4,899
844,Thomas,Myers,10/12/1974,29 Debs Terrace,,Chattanooga,35.2211,-85.2091,TN,37450,1-(423)815-0975,1-(661)479-4949,,,Mechanical Systems Engineer,1/16/2011,1-(602)847-1112,Thomas.Myers@foo.com,4,5,927
845,Gloria,Foster,8/9/1990,969 Buena Vista Way,,Seattle,47.6339,-122.3476,WA,98109,1-(206)265-1730,1-(201)159-5294,,,Account Coordinator,8/18/2006,1-(806)211-5397,Gloria.Foster@foo.com,3,2,940
846,Gary,Scott,7/30/1965,2 Weeping Birch Crossing,Apt. A,Houston,29.9015,-95.2848,TX,77050,1-(281)487-1881,1-(601)501-8400,,,Assistant Manager,10/31/2010,1-(619)238-5138,Gary.Scott@foo.com,5,1,864
847,Andrea,George,12/22/1953,2391 Bellgrove Court,,Santa Fe,35.6219,-105.8688,NM,87505,1-(505)254-5835,1-(404)875-7643,,,Senior Developer,10/3/2009,1-(240)315-0297,Andrea.George@foo.com,4,2,973
848,Michael,Webb,2/4/1966,42 Myrtle Pass,,Kansas City,39.3432,-94.8516,MO,64190,1-(816)625-8259,1-(502)403-9437,,,Software Engineer I,9/24/2006,1-(812)847-3424,Michael.Webb@foo.com,3,4,926
849,Deborah,Montgomery,11/29/1988,1 Gina Alley,,Gainesville,29.6785,-82.3679,FL,32605,1-(352)888-0033,1-(816)958-8006,,,Food Chemist,3/21/2012,1-(781)754-0516,Deborah.Montgomery@foo.com,1,1,951
850,Judith,Murphy,7/9/1952,00931 Pond Lane,,San Diego,32.7607,-117.0721,CA,92115,1-(619)671-3267,1-(571)547-8689,,,Speech Pathologist,10/10/2008,1-(954)303-4675,Judith.Murphy@foo.com,5,1,877
851,Sarah,Ortiz,1/9/1965,634 Kinsman Drive,,New York City,40.7808,-73.9772,NY,10150,1-(212)867-8210,1-(505)611-6669,,,Accounting Assistant II,3/14/2006,1-(918)620-8333,Sarah.Ortiz@foo.com,2,2,954
852,Janice,Wheeler,1/17/1990,49 Morning Junction,#3,Louisville,38.189,-85.6768,KY,40250,1-(502)134-8167,,,,Associate Professor,1/27/2006,1-(830)812-1288,Janice.Wheeler@foo.com,3,3,886
853,Judy,Morales,5/6/1973,6256 Warrior Lane,,Toledo,41.6767,-83.5573,OH,43610,1-(419)493-0057,1-(714)276-2925,,,Librarian,2/16/2010,1-(515)508-5268,Judy.Morales@foo.com,4,4,991
854,Mildred,Willis,6/22/1967,1084 Almo Park,,El Paso,31.8925,-106.5426,TX,79911,1-(915)636-4404,1-(317)683-6360,,,Accountant III,8/21/2014,1-(609)803-0448,Mildred.Willis@foo.com,1,2,856
855,Daniel,Lawson,2/16/1971,546 Magdeline Park,,Boston,42.36,-71.0545,MA,2109,1-(617)953-1497,1-(303)875-9512,,,Graphic Designer,12/16/2011,1-(803)133-7731,Daniel.Lawson@foo.com,3,4,941
856,William,Mason,6/1/1968,53863 Fallview Drive,Apt. C,Stockton,37.9577,-121.2897,CA,95298,1-(209)782-6624,1-(562)948-1238,,,General Manager,11/2/2014,1-(917)622-0712,William.Mason@foo.com,5,3,921
857,Heather,Simmons,6/11/1964,90 Del Sol Lane,#1,Saint Louis,38.6531,-90.2435,MO,63158,1-(314)849-0233,1-(214)220-7919,,,Legal Assistant,12/28/2006,1-(215)442-7553,Heather.Simmons@foo.com,1,5,941
858,Billy,Jenkins,5/29/1986,620 Logan Alley,,Texarkana,33.3934,-94.3404,TX,75507,1-(903)733-1906,1-(862)856-8712,,,Executive Secretary,12/29/2011,1-(562)537-7038,Billy.Jenkins@foo.com,2,4,880
2,Stephen,Hicks,11/1/1987,93 Del Mar Avenue,,Kansas City,39.2829,-94.409,MO,64160,1-(816)315-5045,1-(717)332-0253,,,VP Quality Control,11/26/2012,1-(618)590-0066,Stephen.Hicks@foo.com,5,5,922
860,Jimmy,Mccoy,4/2/1969,2153 Fulton Street,,Baton Rouge,30.486,-91.1481,LA,70805,1-(225)391-7832,1-(818)491-2855,,,Senior Financial Analyst,6/30/2007,1-(949)891-0150,Jimmy.Mccoy@foo.com,2,5,898
861,Amanda,Robinson,8/24/1963,7508 Logan Way,,Las Vegas,36.2235,-115.2655,NV,89125,1-(702)379-7900,1-(702)909-4049,,,Safety Technician I,12/6/2011,1-(410)395-9128,Amanda.Robinson@foo.com,5,4,965
862,Jerry,Lynch,10/13/1991,2 Cherokee Crossing,#1,Stockton,38.025,-121.2972,CA,95210,1-(209)408-6763,1-(619)241-7418,,,Quality Engineer,9/3/2015,1-(330)752-4063,Jerry.Lynch@foo.com,4,4,932
863,Donald,Ford,11/11/1984,6393 Hanson Drive,,Johnstown,40.3522,-78.9383,PA,15906,1-(814)329-2442,1-(602)147-5857,,,Quality Control Specialist,7/8/2015,1-(818)642-5612,Donald.Ford@foo.com,3,3,864
864,Carlos,Perez,11/20/1952,29502 Fuller Street,Apt. B,Jamaica,40.6914,-73.8061,NY,11447,1-(718)702-6189,1-(772)498-9338,,,Help Desk Operator,6/27/2014,1-(713)448-5217,Carlos.Perez@foo.com,1,1,878
865,Teresa,Hanson,10/23/1974,6 Roth Crossing,,Sioux City,42.5032,-96.3829,IA,51105,1-(712)473-8200,1-(713)562-8719,,,Geological Engineer,1/27/2007,1-(402)848-3536,Teresa.Hanson@foo.com,3,1,886
866,Kenneth,Wood,5/25/1955,632 Evergreen Drive,,Kansas City,39.035,-94.3567,MO,64187,1-(816)259-3471,1-(781)577-4334,,,Registered Nurse,4/25/2015,1-(206)975-3937,Kenneth.Wood@foo.com,1,4,873
867,Jesse,Hill,5/21/1964,458 Luster Park,Suite 210,Portland,43.6783,-70.1987,ME,4109,1-(207)440-1593,1-(605)942-8513,,,Director of Sales,4/24/2008,1-(419)382-3113,Jesse.Hill@foo.com,4,1,953
868,Paul,Welch,4/1/1959,12 Pond Circle,,Houston,29.8744,-95.5278,TX,77040,1-(713)438-7996,1-(650)449-6111,,,GIS Technical Architect,1/8/2007,1-(563)389-5087,Paul.Welch@foo.com,3,1,959
869,Eugene,Watson,5/26/1960,516 Gerald Trail,,Oklahoma City,35.5514,-97.4075,OK,73147,1-(405)418-4593,1-(806)856-4707,,,General Manager,8/14/2011,1-(205)254-4034,Eugene.Watson@foo.com,1,5,957
